Line#,Date,"Thermocouple - Std Dev (RAW-C-20 20107267:20088126-2S), C, Arizona VT SE KMP08 AZ VT1 Tcell","Thermocouple - Avg (RAW-C-20 20107267:20088126-2A), C, Arizona VT SE KMP08 AZ VT1 Tcell","Thermocouple - Max (RAW-C-20 20107267:20088126-2x), C, Arizona VT SE KMP08 AZ VT1 Tcell","Thermocouple - Min (RAW-C-20 20107267:20088126-2m), C, Arizona VT SE KMP08 AZ VT1 Tcell","Thermocouple (RAW-C-20 20107267:20088126-2), C, Arizona VT SE KMP08 AZ VT1 Tcell","Voltage - Std Dev (RAW-V-5 20107267:20088126-1S), V, Arizona VT SE KMP08 AZ VT1 Voc","Voltage - Avg (RAW-V-5 20107267:20088126-1A), V, Arizona VT SE KMP08 AZ VT1 Voc","Voltage - Max (RAW-V-5 20107267:20088126-1x), V, Arizona VT SE KMP08 AZ VT1 Voc","Voltage - Min (RAW-V-5 20107267:20088126-1m), V, Arizona VT SE KMP08 AZ VT1 Voc","Voltage (RAW-V-5 20107267:20088126-1), V, Arizona VT SE KMP08 AZ VT1 Voc","Battery (RX3000 BATTERY 20107267:20107267-B), V, Arizona VT SE KMP08","Thermocouple - Std Dev (RAW-C-20 20107267:20088126-2S), C, Arizona VT SE KMP8 AZ VT1 Tcell","Thermocouple - Avg (RAW-C-20 20107267:20088126-2A), C, Arizona VT SE KMP8 AZ VT1 Tcell","Thermocouple - Max (RAW-C-20 20107267:20088126-2x), C, Arizona VT SE KMP8 AZ VT1 Tcell","Thermocouple - Min (RAW-C-20 20107267:20088126-2m), C, Arizona VT SE KMP8 AZ VT1 Tcell","Thermocouple (RAW-C-20 20107267:20088126-2), C, Arizona VT SE KMP8 AZ VT1 Tcell","Voltage - Std Dev (RAW-V-5 20107267:20088126-1S), V, Arizona VT SE KMP8 AZ VT1 Voc","Voltage - Avg (RAW-V-5 20107267:20088126-1A), V, Arizona VT SE KMP8 AZ VT1 Voc","Voltage - Max (RAW-V-5 20107267:20088126-1x), V, Arizona VT SE KMP8 AZ VT1 Voc","Voltage - Min (RAW-V-5 20107267:20088126-1m), V, Arizona VT SE KMP8 AZ VT1 Voc","Voltage (RAW-V-5 20107267:20088126-1), V, Arizona VT SE KMP8 AZ VT1 Voc","Battery (RX3000 BATTERY 20107267:20107267-B), V, Arizona VT SE KMP8","Thermocouple - Std Dev (RAW-C-20 20107267:20088126-2S), C, Arizona VT 1 AZ VT1 Tcell","Thermocouple - Avg (RAW-C-20 20107267:20088126-2A), C, Arizona VT 1 AZ VT1 Tcell","Thermocouple - Max (RAW-C-20 20107267:20088126-2x), C, Arizona VT 1 AZ VT1 Tcell","Thermocouple - Min (RAW-C-20 20107267:20088126-2m), C, Arizona VT 1 AZ VT1 Tcell","Thermocouple (RAW-C-20 20107267:20088126-2), C, Arizona VT 1 AZ VT1 Tcell","Voltage - Std Dev (RAW-V-5 20107267:20088126-1S), V, Arizona VT 1 AZ VT1 Voc","Voltage - Avg (RAW-V-5 20107267:20088126-1A), V, Arizona VT 1 AZ VT1 Voc","Voltage - Max (RAW-V-5 20107267:20088126-1x), V, Arizona VT 1 AZ VT1 Voc","Voltage - Min (RAW-V-5 20107267:20088126-1m), V, Arizona VT 1 AZ VT1 Voc","Voltage (RAW-V-5 20107267:20088126-1), V, Arizona VT 1 AZ VT1 Voc","Battery (RX3000 BATTERY 20107267:20107267-B), V, Arizona VT 1","Battery (RX3000 BATTERY 20107267:20107267-B), V, Arizona VT Center"
9256,08/28/17 02:01:00,,,,,36.847,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
9257,08/28/17 02:02:00,,,,,37.037,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
9258,08/28/17 02:03:00,,,,,37.037,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
9259,08/28/17 02:04:00,,,,,36.842,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
9260,08/28/17 02:05:00,,,,,36.994,,,,,0.0011,4.370,,,,,,,,,,,,,,,,,,,,,,,
9261,08/28/17 02:06:00,,,,,36.825,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
9262,08/28/17 02:07:00,,,,,36.701,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
9263,08/28/17 02:08:00,,,,,36.712,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
9264,08/28/17 02:09:00,,,,,36.896,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
9265,08/28/17 02:10:00,,,,,36.592,,,,,0.0009,4.370,,,,,,,,,,,,,,,,,,,,,,,
9266,08/28/17 02:11:00,,,,,36.592,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
9267,08/28/17 02:12:00,,,,,36.608,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
9268,08/28/17 02:13:00,,,,,36.608,,,,,0.0009,,,,,,,,,,,,,,,,,,,,,,,,
9269,08/28/17 02:14:00,,,,,36.598,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
9270,08/28/17 02:15:00,,,,,36.956,,,,,0.0011,4.370,,,,,,,,,,,,,,,,,,,,,,,
9271,08/28/17 02:16:00,,,,,36.739,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
9272,08/28/17 02:17:00,,,,,36.608,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
9273,08/28/17 02:18:00,,,,,37.048,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
9274,08/28/17 02:19:00,,,,,37.070,,,,,0.0009,,,,,,,,,,,,,,,,,,,,,,,,
9275,08/28/17 02:20:00,,,,,37.113,,,,,0.0009,4.362,,,,,,,,,,,,,,,,,,,,,,,
9276,08/28/17 02:21:00,,,,,37.411,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
9277,08/28/17 02:22:00,,,,,37.287,,,,,0.0009,,,,,,,,,,,,,,,,,,,,,,,,
9278,08/28/17 02:23:00,,,,,37.227,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
9279,08/28/17 02:24:00,,,,,37.135,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
9280,08/28/17 02:25:00,,,,,37.097,,,,,0.0011,4.358,,,,,,,,,,,,,,,,,,,,,,,
9281,08/28/17 02:26:00,,,,,37.368,,,,,0.0009,,,,,,,,,,,,,,,,,,,,,,,,
9282,08/28/17 02:27:00,,,,,36.104,,,,,0.0009,,,,,,,,,,,,,,,,,,,,,,,,
9283,08/28/17 02:28:00,,,,,37.021,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
9284,08/28/17 02:29:00,,,,,37.075,,,,,0.0009,,,,,,,,,,,,,,,,,,,,,,,,
9285,08/28/17 02:30:00,,,,,37.243,,,,,0.0009,4.361,,,,,,,,,,,,,,,,,,,,,,,
9286,08/28/17 02:31:00,,,,,37.102,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
9287,08/28/17 02:32:00,,,,,37.173,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
9288,08/28/17 02:33:00,,,,,36.028,,,,,0.0009,,,,,,,,,,,,,,,,,,,,,,,,
9289,08/28/17 02:34:00,,,,,37.010,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
9290,08/28/17 02:35:00,,,,,37.021,,,,,0.0011,4.365,,,,,,,,,,,,,,,,,,,,,,,
9291,08/28/17 02:36:00,,,,,36.999,,,,,0.0009,,,,,,,,,,,,,,,,,,,,,,,,
9292,08/28/17 02:37:00,,,,,36.999,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
9293,08/28/17 02:38:00,,,,,36.945,,,,,0.0009,,,,,,,,,,,,,,,,,,,,,,,,
9294,08/28/17 02:39:00,,,,,36.885,,,,,0.0009,,,,,,,,,,,,,,,,,,,,,,,,
9295,08/28/17 02:40:00,,,,,36.728,,,,,0.0009,4.367,,,,,,,,,,,,,,,,,,,,,,,
9296,08/28/17 02:41:00,,,,,36.874,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
9297,08/28/17 02:42:00,,,,,36.668,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
9298,08/28/17 02:43:00,,,,,36.500,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
9299,08/28/17 02:44:00,,,,,36.717,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
9300,08/28/17 02:45:00,,,,,36.722,,,,,0.0011,4.367,,,,,,,,,,,,,,,,,,,,,,,
9301,08/28/17 02:46:00,,,,,36.712,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
9302,08/28/17 02:47:00,,,,,36.695,,,,,0.0009,,,,,,,,,,,,,,,,,,,,,,,,
9303,08/28/17 02:48:00,,,,,36.701,,,,,0.0009,,,,,,,,,,,,,,,,,,,,,,,,
9304,08/28/17 02:49:00,,,,,36.674,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
9305,08/28/17 02:50:00,,,,,36.435,,,,,0.0011,4.367,,,,,,,,,,,,,,,,,,,,,,,
9306,08/28/17 02:51:00,,,,,36.419,,,,,0.0013,,,,,,,,,,,,,,,,,,,,,,,,
9307,08/28/17 02:52:00,,,,,36.391,,,,,0.0009,,,,,,,,,,,,,,,,,,,,,,,,
9308,08/28/17 02:53:00,,,,,36.093,,,,,0.0009,,,,,,,,,,,,,,,,,,,,,,,,
9309,08/28/17 02:54:00,,,,,36.229,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
9310,08/28/17 02:55:00,,,,,36.196,,,,,0.0011,4.367,,,,,,,,,,,,,,,,,,,,,,,
9311,08/28/17 02:56:00,,,,,35.990,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
9312,08/28/17 02:57:00,,,,,36.066,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
9313,08/28/17 02:58:00,,,,,35.990,,,,,0.0009,,,,,,,,,,,,,,,,,,,,,,,,
9314,08/28/17 02:59:00,,,,,35.957,,,,,0.0009,,,,,,,,,,,,,,,,,,,,,,,,
9315,08/28/17 03:00:00,,,,,36.039,,,,,0.0011,4.367,,,,,,,,,,,,,,,,,,,,,,,
9316,08/28/17 03:01:00,,,,,35.887,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
9317,08/28/17 03:02:00,,,,,35.610,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
9318,08/28/17 03:03:00,,,,,35.404,,,,,0.0009,,,,,,,,,,,,,,,,,,,,,,,,
9319,08/28/17 03:04:00,,,,,35.404,,,,,0.0009,,,,,,,,,,,,,,,,,,,,,,,,
9320,08/28/17 03:05:00,,,,,35.344,,,,,0.0011,4.367,,,,,,,,,,,,,,,,,,,,,,,
9321,08/28/17 03:06:00,,,,,35.225,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
9322,08/28/17 03:07:00,,,,,35.339,,,,,0.0009,,,,,,,,,,,,,,,,,,,,,,,,
9323,08/28/17 03:08:00,,,,,35.002,,,,,0.0009,,,,,,,,,,,,,,,,,,,,,,,,
9324,08/28/17 03:09:00,,,,,34.981,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
9325,08/28/17 03:10:00,,,,,34.997,,,,,0.0011,4.367,,,,,,,,,,,,,,,,,,,,,,,
9326,08/28/17 03:11:00,,,,,34.775,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
9327,08/28/17 03:12:00,,,,,34.753,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
9328,08/28/17 03:13:00,,,,,34.775,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
9329,08/28/17 03:14:00,,,,,34.655,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
9330,08/28/17 03:15:00,,,,,34.574,,,,,0.0011,4.367,,,,,,,,,,,,,,,,,,,,,,,
9331,08/28/17 03:16:00,,,,,34.471,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
9332,08/28/17 03:17:00,,,,,34.547,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
9333,08/28/17 03:18:00,,,,,34.579,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
9334,08/28/17 03:19:00,,,,,34.525,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
9335,08/28/17 03:20:00,,,,,34.606,,,,,0.0011,4.367,,,,,,,,,,,,,,,,,,,,,,,
9336,08/28/17 03:21:00,,,,,34.460,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
9337,08/28/17 03:22:00,,,,,34.427,,,,,0.0013,,,,,,,,,,,,,,,,,,,,,,,,
9338,08/28/17 03:23:00,,,,,34.265,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
9339,08/28/17 03:24:00,,,,,34.433,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
9340,08/28/17 03:25:00,,,,,34.227,,,,,0.0011,4.367,,,,,,,,,,,,,,,,,,,,,,,
9341,08/28/17 03:26:00,,,,,34.020,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
9342,08/28/17 03:27:00,,,,,34.020,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
9343,08/28/17 03:28:00,,,,,34.330,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
9344,08/28/17 03:29:00,,,,,34.275,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
9345,08/28/17 03:30:00,,,,,34.558,,,,,0.0011,4.367,,,,,,,,,,,,,,,,,,,,,,,
9346,08/28/17 03:31:00,,,,,34.547,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
9347,08/28/17 03:32:00,,,,,34.579,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
9348,08/28/17 03:33:00,,,,,34.536,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
9349,08/28/17 03:34:00,,,,,34.227,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
9350,08/28/17 03:35:00,,,,,34.194,,,,,0.0011,4.367,,,,,,,,,,,,,,,,,,,,,,,
9351,08/28/17 03:36:00,,,,,32.897,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
9352,08/28/17 03:37:00,,,,,34.178,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
9353,08/28/17 03:38:00,,,,,34.080,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
9354,08/28/17 03:39:00,,,,,33.972,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
9355,08/28/17 03:40:00,,,,,33.928,,,,,0.0011,4.367,,,,,,,,,,,,,,,,,,,,,,,
9356,08/28/17 03:41:00,,,,,33.923,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
9357,08/28/17 03:42:00,,,,,33.711,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
9358,08/28/17 03:43:00,,,,,33.760,,,,,0.0013,,,,,,,,,,,,,,,,,,,,,,,,
9359,08/28/17 03:44:00,,,,,33.608,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
9360,08/28/17 03:45:00,,,,,33.798,,,,,0.0011,4.367,,,,,,,,,,,,,,,,,,,,,,,
9361,08/28/17 03:46:00,,,,,33.559,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
9362,08/28/17 03:47:00,,,,,33.478,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
9363,08/28/17 03:48:00,,,,,33.407,,,,,0.0013,,,,,,,,,,,,,,,,,,,,,,,,
9364,08/28/17 03:49:00,,,,,33.510,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
9365,08/28/17 03:50:00,,,,,33.500,,,,,0.0011,4.367,,,,,,,,,,,,,,,,,,,,,,,
9366,08/28/17 03:51:00,,,,,33.293,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
9367,08/28/17 03:52:00,,,,,33.424,,,,,0.0013,,,,,,,,,,,,,,,,,,,,,,,,
9368,08/28/17 03:53:00,,,,,33.266,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
9369,08/28/17 03:54:00,,,,,33.348,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
9370,08/28/17 03:55:00,,,,,33.630,,,,,0.0011,4.367,,,,,,,,,,,,,,,,,,,,,,,
9371,08/28/17 03:56:00,,,,,33.489,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
9372,08/28/17 03:57:00,,,,,33.467,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
9373,08/28/17 03:58:00,,,,,32.290,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
9374,08/28/17 03:59:00,,,,,33.679,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
9375,08/28/17 04:00:00,,,,,33.538,,,,,0.0011,4.367,,,,,,,,,,,,,,,,,,,,,,,
9376,08/28/17 04:01:00,,,,,33.407,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
9377,08/28/17 04:02:00,,,,,33.554,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
9378,08/28/17 04:03:00,,,,,33.223,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
9379,08/28/17 04:04:00,,,,,33.359,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
9380,08/28/17 04:05:00,,,,,33.163,,,,,0.0011,4.367,,,,,,,,,,,,,,,,,,,,,,,
9381,08/28/17 04:06:00,,,,,33.147,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
9382,08/28/17 04:07:00,,,,,33.125,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
9383,08/28/17 04:08:00,,,,,32.984,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
9384,08/28/17 04:09:00,,,,,33.120,,,,,0.0013,,,,,,,,,,,,,,,,,,,,,,,,
9385,08/28/17 04:10:00,,,,,33.158,,,,,0.0011,4.365,,,,,,,,,,,,,,,,,,,,,,,
9386,08/28/17 04:11:00,,,,,33.478,,,,,0.0013,,,,,,,,,,,,,,,,,,,,,,,,
9387,08/28/17 04:12:00,,,,,33.180,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
9388,08/28/17 04:13:00,,,,,32.029,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
9389,08/28/17 04:14:00,,,,,33.142,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
9390,08/28/17 04:15:00,,,,,33.217,,,,,0.0011,4.365,,,,,,,,,,,,,,,,,,,,,,,
9391,08/28/17 04:16:00,,,,,32.881,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
9392,08/28/17 04:17:00,,,,,33.228,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
9393,08/28/17 04:18:00,,,,,33.087,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
9394,08/28/17 04:19:00,,,,,33.082,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
9395,08/28/17 04:20:00,,,,,33.196,,,,,0.0011,4.367,,,,,,,,,,,,,,,,,,,,,,,
9396,08/28/17 04:21:00,,,,,33.049,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
9397,08/28/17 04:22:00,,,,,32.821,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
9398,08/28/17 04:23:00,,,,,32.881,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
9399,08/28/17 04:24:00,,,,,32.816,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
9400,08/28/17 04:25:00,,,,,33.017,,,,,0.0011,4.365,,,,,,,,,,,,,,,,,,,,,,,
9401,08/28/17 04:26:00,,,,,32.859,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
9402,08/28/17 04:27:00,,,,,33.006,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
9403,08/28/17 04:28:00,,,,,33.223,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
9404,08/28/17 04:29:00,,,,,33.245,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
9405,08/28/17 04:30:00,,,,,33.087,,,,,0.0011,4.365,,,,,,,,,,,,,,,,,,,,,,,
9406,08/28/17 04:31:00,,,,,33.239,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
9407,08/28/17 04:32:00,,,,,33.261,,,,,0.0013,,,,,,,,,,,,,,,,,,,,,,,,
9408,08/28/17 04:33:00,,,,,33.478,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
9409,08/28/17 04:34:00,,,,,33.104,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
9410,08/28/17 04:35:00,,,,,32.333,,,,,0.0011,4.365,,,,,,,,,,,,,,,,,,,,,,,
9411,08/28/17 04:36:00,,,,,33.581,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
9412,08/28/17 04:37:00,,,,,33.413,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
9413,08/28/17 04:38:00,,,,,33.299,,,,,0.0013,,,,,,,,,,,,,,,,,,,,,,,,
9414,08/28/17 04:39:00,,,,,33.397,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
9415,08/28/17 04:40:00,,,,,33.624,,,,,0.0011,4.365,,,,,,,,,,,,,,,,,,,,,,,
9416,08/28/17 04:41:00,,,,,33.369,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
9417,08/28/17 04:42:00,,,,,33.109,,,,,0.0013,,,,,,,,,,,,,,,,,,,,,,,,
9418,08/28/17 04:43:00,,,,,33.212,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
9419,08/28/17 04:44:00,,,,,33.087,,,,,0.0013,,,,,,,,,,,,,,,,,,,,,,,,
9420,08/28/17 04:45:00,,,,,32.990,,,,,0.0011,4.365,,,,,,,,,,,,,,,,,,,,,,,
9421,08/28/17 04:46:00,,,,,32.648,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
9422,08/28/17 04:47:00,,,,,32.995,,,,,0.0013,,,,,,,,,,,,,,,,,,,,,,,,
9423,08/28/17 04:48:00,,,,,32.805,,,,,0.0011,,,,,,,,,,,,,,,,,,,,,,,,
9424,08/28/17 04:49:00,,,,,32.604,,,,,0.0013,,,,,,,,,,,,,,,,,,,,,,,,
9425,08/28/17 04:50:00,,,,,32.588,,,,,0.0013,4.365,,,,,,,,,,,,,,,,,,,,,,,
9426,08/28/17 04:51:00,,,,,32.626,,,,,0.0013,,,,,,,,,,,,,,,,,,,,,,,,
9427,08/28/17 04:52:00,,,,,32.762,,,,,0.0013,,,,,,,,,,,,,,,,,,,,,,,,
9428,08/28/17 04:53:00,,,,,31.253,,,,,0.0014,,,,,,,,,,,,,,,,,,,,,,,,
9429,08/28/17 04:54:00,,,,,32.409,,,,,0.0013,,,,,,,,,,,,,,,,,,,,,,,,
9430,08/28/17 04:55:00,,,,,32.366,,,,,0.0014,4.365,,,,,,,,,,,,,,,,,,,,,,,
9431,08/28/17 04:56:00,,,,,32.469,,,,,0.0014,,,,,,,,,,,,,,,,,,,,,,,,
9432,08/28/17 04:57:00,,,,,31.199,,,,,0.0014,,,,,,,,,,,,,,,,,,,,,,,,
9433,08/28/17 04:58:00,,,,,32.284,,,,,0.0014,,,,,,,,,,,,,,,,,,,,,,,,
9434,08/28/17 04:59:00,,,,,32.393,,,,,0.0016,,,,,,,,,,,,,,,,,,,,,,,,
9435,08/28/17 05:00:00,,,,,31.172,,,,,0.0016,4.365,,,,,,,,,,,,,,,,,,,,,,,
9436,08/28/17 05:01:00,,,,,32.235,,,,,0.0016,,,,,,,,,,,,,,,,,,,,,,,,
9437,08/28/17 05:02:00,,,,,32.534,,,,,0.0019,,,,,,,,,,,,,,,,,,,,,,,,
9438,08/28/17 05:03:00,,,,,32.154,,,,,0.0019,,,,,,,,,,,,,,,,,,,,,,,,
9439,08/28/17 05:04:00,,,,,32.371,,,,,0.0019,,,,,,,,,,,,,,,,,,,,,,,,
9440,08/28/17 05:05:00,,,,,32.469,,,,,0.0020,4.365,,,,,,,,,,,,,,,,,,,,,,,
9441,08/28/17 05:06:00,,,,,32.566,,,,,0.0020,,,,,,,,,,,,,,,,,,,,,,,,
9442,08/28/17 05:07:00,,,,,32.496,,,,,0.0023,,,,,,,,,,,,,,,,,,,,,,,,
9443,08/28/17 05:08:00,,,,,32.599,,,,,0.0025,,,,,,,,,,,,,,,,,,,,,,,,
9444,08/28/17 05:09:00,,,,,32.908,,,,,0.0028,,,,,,,,,,,,,,,,,,,,,,,,
9445,08/28/17 05:10:00,,,,,32.035,,,,,0.0031,4.365,,,,,,,,,,,,,,,,,,,,,,,
9446,08/28/17 05:11:00,,,,,33.375,,,,,0.0036,,,,,,,,,,,,,,,,,,,,,,,,
9447,08/28/17 05:12:00,,,,,33.727,,,,,0.0041,,,,,,,,,,,,,,,,,,,,,,,,
9448,08/28/17 05:13:00,,,,,34.227,,,,,0.0045,,,,,,,,,,,,,,,,,,,,,,,,
9449,08/28/17 05:14:00,,,,,34.503,,,,,0.0052,,,,,,,,,,,,,,,,,,,,,,,,
9450,08/28/17 05:15:00,,,,,34.351,,,,,0.0063,4.365,,,,,,,,,,,,,,,,,,,,,,,
9451,08/28/17 05:16:00,,,,,34.075,,,,,0.0072,,,,,,,,,,,,,,,,,,,,,,,,
9452,08/28/17 05:17:00,,,,,33.255,,,,,0.0085,,,,,,,,,,,,,,,,,,,,,,,,
9453,08/28/17 05:18:00,,,,,34.308,,,,,0.0103,,,,,,,,,,,,,,,,,,,,,,,,
9454,08/28/17 05:19:00,,,,,34.270,,,,,0.0122,,,,,,,,,,,,,,,,,,,,,,,,
9455,08/28/17 05:20:00,,,,,33.201,,,,,0.0147,4.365,,,,,,,,,,,,,,,,,,,,,,,
9456,08/28/17 05:21:00,,,,,34.465,,,,,0.0177,,,,,,,,,,,,,,,,,,,,,,,,
9457,08/28/17 05:22:00,,,,,34.438,,,,,0.0211,,,,,,,,,,,,,,,,,,,,,,,,
9458,08/28/17 05:23:00,,,,,34.205,,,,,0.0255,,,,,,,,,,,,,,,,,,,,,,,,
9459,08/28/17 05:24:00,,,,,34.200,,,,,0.0305,,,,,,,,,,,,,,,,,,,,,,,,
9460,08/28/17 05:25:00,,,,,32.821,,,,,0.0365,4.365,,,,,,,,,,,,,,,,,,,,,,,
9461,08/28/17 05:26:00,,,,,34.058,,,,,0.0437,,,,,,,,,,,,,,,,,,,,,,,,
9462,08/28/17 05:27:00,,,,,34.107,,,,,0.0514,,,,,,,,,,,,,,,,,,,,,,,,
9463,08/28/17 05:28:00,,,,,33.841,,,,,0.0600,,,,,,,,,,,,,,,,,,,,,,,,
9464,08/28/17 05:29:00,,,,,33.803,,,,,0.0698,,,,,,,,,,,,,,,,,,,,,,,,
9465,08/28/17 05:30:00,,,,,33.120,,,,,0.0806,4.364,,,,,,,,,,,,,,,,,,,,,,,
9466,08/28/17 05:31:00,,,,,33.532,,,,,0.0927,,,,,,,,,,,,,,,,,,,,,,,,
9467,08/28/17 05:32:00,,,,,33.359,,,,,0.1058,,,,,,,,,,,,,,,,,,,,,,,,
9468,08/28/17 05:33:00,,,,,33.353,,,,,0.1198,,,,,,,,,,,,,,,,,,,,,,,,
9469,08/28/17 05:34:00,,,,,33.462,,,,,0.1345,,,,,,,,,,,,,,,,,,,,,,,,
9470,08/28/17 05:35:00,,,,,33.217,,,,,0.1498,4.364,,,,,,,,,,,,,,,,,,,,,,,
9471,08/28/17 05:36:00,,,,,33.071,,,,,0.1660,,,,,,,,,,,,,,,,,,,,,,,,
